bis_player_id,pick_round,pick_number,round_pick_number,rank,pick_value,signing_bonus,scouting_report,blurb,headshot_link,is_drafted,is_pass,year,home_city,home_state,home_country,school_name,school_school_class,school_country,school_state,school_city,person_id,person_full_name,person_link,person_first_name,person_last_name,person_primary_number,person_birth_date,person_current_age,person_birth_city,person_birth_state_province,person_birth_country,person_height,person_weight,person_active,person_use_name,person_use_last_name,person_middle_name,person_boxscore_name,person_gender,person_is_player,person_is_verified,person_draft_year,person_name_first_last,person_name_slug,person_first_last_name,person_last_first_name,person_last_init_name,person_init_last_name,person_full_fml_name,person_full_lfm_name,person_strike_zone_top,person_strike_zone_bottom,person_name_title,person_name_suffix,person_name_matrilineal,person_primary_position_code,person_primary_position_name,person_primary_position_type,person_primary_position_abbreviation,person_bat_side_code,person_bat_side_description,person_pitch_hand_code,person_pitch_hand_description,team_all_star_status,team_id,team_name,team_link,team_spring_league_id,team_spring_league_name,team_spring_league_link,team_spring_league_abbreviation,draft_type_code,draft_type_description,npl_name
5018039,9,280,24,NA,158000,122500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702046/headshot/draft/current",TRUE,FALSE,2022,Omaha,Nebraska,USA,USC,4YR JR,USA,CA,NA,702046,Matt Keating,/api/v1/people/702046,Matt,Keating,NA,2000-12-08,22,Omaha,NE,USA,"6' 1""",215,TRUE,Matt,Keating,Ronald,Keating,M,TRUE,TRUE,2022,Matt Keating,matt-keating-702046,Matt Keating,"Keating, Matt","Keating, M",M Keating,Matthew Ronald Keating,"Keating, Matthew Ronald",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,147,New York Yankees,/api/v1/teams/147,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Keating, Matt"
5012431,9,281,25,NA,157800,35000,NA,"Turner played his first four collegiate seasons at Kent State before transferring to Arkansas, where he slashed .323/.388/.502 in 2022. His father, Brian, was drafted in the 40th round by the Yankees in 1989.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/694478/headshot/draft/current",TRUE,FALSE,2022,Warren,Ohio,USA,Arkansas,4YR 5S,USA,AR,NA,694478,Michael Turner,/api/v1/people/694478,Michael,Turner,NA,1998-08-18,24,Warren,OH,USA,"6' 2""",205,TRUE,Michael,Turner,Brian,Turner,M,TRUE,TRUE,2022,Michael Turner,michael-turner-694478,Michael Turner,"Turner, Michael","Turner, M",M Turner,Michael Brian Turner,"Turner, Michael Brian",3.467,1.589,NA,NA,NA,2,Catcher,Catcher,C,L,Left,R,Right,N,145,Chicago White Sox,/api/v1/teams/145,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Turner, Michael"
5016586,9,282,26,NA,157500,157500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/695554/headshot/draft/current",TRUE,FALSE,2022,Lutz,Florida,USA,State College of Florida Manatee - Sarasota,JC J1,USA,FL,NA,695554,Tayden Hall,/api/v1/people/695554,Tayden,Hall,NA,2003-01-12,20,St. Petersburg,FL,USA,"6' 4""",215,TRUE,Tayden,Hall,James,Hall,M,TRUE,TRUE,2022,Tayden Hall,tayden-hall-695554,Tayden Hall,"Hall, Tayden","Hall, T",T Hall,Tayden James Hall,"Hall, Tayden James",3.549,1.627,NA,NA,NA,2,Catcher,Catcher,C,L,Left,R,Right,N,158,Milwaukee Brewers,/api/v1/teams/158,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Hall, Tayden"
5018099,9,283,27,NA,157200,97500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/702094/headshot/draft/current",TRUE,FALSE,2022,Everett,Washington,USA,University of Portland,4YR SR,USA,OR,NA,702094,Brett Gillis,/api/v1/people/702094,Brett,Gillis,NA,1999-09-29,23,Everett,WA,USA,"6' 2""",215,TRUE,Brett,Gillis,Edward,Gillis,M,TRUE,TRUE,2022,Brett Gillis,brett-gillis-702094,Brett Gillis,"Gillis, Brett","Gillis, B",B Gillis,Brett Edward Gillis,"Gillis, Brett Edward",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,117,Houston Astros,/api/v1/teams/117,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Gillis, Brett"
807146,9,284,28,219,157000,325000,https://www.mlb.com/video/2022-draft-chris-villaman-lhp?t=mlb-draft,"A swingman on a North Carolina State club that finished third at the 2021 College World Series, Villaman provided three innings of clutch relief in the super-regional finale against Arkansas to help send the Wolfpack to Omaha. He pitched for the U.S. collegiate national team last summer and has operated exclusively out of the bullpen this spring. He increased his Draft stock with a strong performance at the Atlantic Coast Conference tournament, including five shutout innings with eight strikeouts against North Carolina in a championship-game loss. Villaman relies heavily on a 90-93 mph fastball that tops out at 95, using it more than 80 percent of the time overall and more than 90 percent against left-handers, and it plays better than its velocity. He can command it all over the strike zone, with good carry at the top and nice downhill angle at the knees. He keeps right-handers off his heater by mixing in an improved low-80s changeup with fade and sink. Villaman has a strong 6-foot-2 frame and pounds the strike zone, and some scouts wonder whether he could succeed as a starter in pro ball. The biggest question is his lack of feel for spinning the ball and he doesn’t show much faith in a flat, slow slider in the upper 70s. It’s more likely that he’ll remain in a multi-inning relief role at the next level.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/682994/headshot/draft/current",TRUE,FALSE,2022,High Point,North Carolina,USA,NC State,4YR JR,USA,NC,NA,682994,Chris Villaman,/api/v1/people/682994,Chris,Villaman,NA,2001-03-16,21,Greensboro,NC,USA,"6' 2""",217,TRUE,Chris,Villaman,DeVante,Villaman,M,TRUE,TRUE,2022,Chris Villaman,chris-villaman-682994,Chris Villaman,"Villaman, Chris","Villaman, C",C Villaman,Christopher DeVante Villaman,"Villaman, Christopher DeVante",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,139,Tampa Bay Rays,/api/v1/teams/139,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Villaman, Chris"
780004,9,285,29,NA,156600,27500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/677957/headshot/draft/current",TRUE,FALSE,2022,Chappaqua,New York,USA,Virginia,4YR SR,USA,VA,NA,677957,Brandon Neeck,/api/v1/people/677957,Brandon,Neeck,NA,1999-10-19,23,Mount Kisco,NY,USA,"6' 1""",190,TRUE,Brandon,Neeck,Thomas,Neeck,M,TRUE,TRUE,2022,Brandon Neeck,brandon-neeck-677957,Brandon Neeck,"Neeck, Brandon","Neeck, B",B Neeck,Brandon Thomas Neeck,"Neeck, Brandon Thomas",3.411,1.565,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,L,Left,N,119,Los Angeles Dodgers,/api/v1/teams/119,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Neeck, Brandon"
5020590,9,286,30,NA,156000,87500,NA,"After a year at Division II Assumption College in Massachusetts that saw him strike out 16.3 per nine innings, Choate helped himself even more by showing well in the New England Collegiate Baseball League this summer. Being 6-foot-8 and left-handed doesn't hurt, either. Choate is up to 93 mph with his fastball and leans on it heavily. He does have a solid upper-70s slider and 76-77 mph changeup, registering super-high whiff rates on his secondary stuff. Command (5 BB/9 in college) might hurt him, but his strike-throwing has improved over the years.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805257/headshot/draft/current",TRUE,FALSE,2022,North Grafton,Massachusetts,USA,Assumption Col,4YR JR,USA,MA,NA,805257,Jack Choate,/api/v1/people/805257,Jack,Choate,NA,2001-04-18,21,Miami,FL,USA,"6' 6""",249,TRUE,Jack,Choate,NA,Choate,M,TRUE,TRUE,2022,Jack Choate,jack-choate-805257,Jack Choate,"Choate, Jack","Choate, J",J Choate,Jack Choate,"Choate, Jack",3.656,1.677,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,137,San Francisco Giants,/api/v1/teams/137,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Choate, Jack"
5000377,10,287,1,NA,155800,150000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/688904/headshot/draft/current",TRUE,FALSE,2022,Bertram,TX,USA,McLennan CC,JC J3,USA,TX,Waco,688904,Wyatt Cheney,/api/v1/people/688904,Wyatt,Cheney,NA,2001-01-10,22,Bertram,TX,USA,"6' 0""",185,TRUE,Wyatt,Cheney,Wyatt,Cheney,M,TRUE,TRUE,2022,Wyatt Cheney,wyatt-cheney-688904,Wyatt Cheney,"Cheney, Wyatt","Cheney, W",W Cheney,John Wyatt Cheney,"Cheney, John Wyatt",3.371,1.535,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,110,Baltimore Orioles,/api/v1/teams/110,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Cheney, Wyatt"
5021497,10,288,2,NA,155500,55000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805842/headshot/draft/current",TRUE,FALSE,2022,Shorewood,Illinois,USA,Southern Illinois University Edwardsville,4YR SR,USA,IL,NA,805842,Brett Johnson,/api/v1/people/805842,Brett,Johnson,NA,2000-01-06,23,Joliet,IL,USA,"5' 11""",195,TRUE,Brett,Johnson,Charles,Johnson,M,TRUE,TRUE,2022,Brett Johnson,brett-johnson-805842,Brett Johnson,"Johnson, Brett","Johnson, B",B Johnson,Brett Charles Johnson,"Johnson, Brett Charles",3.319,1.513,NA,NA,NA,O,Outfield,Outfielder,OF,L,Left,R,Right,N,109,Arizona Diamondbacks,/api/v1/teams/109,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Johnson, Brett"
784493,10,289,3,NA,155300,1000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/677049/headshot/draft/current",TRUE,FALSE,2022,Albany,Georgia,USA,Kennesaw State,4YR 5S,USA,GA,NA,677049,Josh Hatcher,/api/v1/people/677049,Josh,Hatcher,NA,1998-09-03,24,Albany,GA,USA,"6' 2""",200,TRUE,Josh,Hatcher,Jacob,Hatcher,M,TRUE,TRUE,2022,Josh Hatcher,josh-hatcher-677049,Josh Hatcher,"Hatcher, Josh","Hatcher, J",J Hatcher,Joshua Jacob Hatcher,"Hatcher, Joshua Jacob",3.467,1.589,NA,NA,NA,O,Outfield,Outfielder,OF,L,Left,L,Left,N,140,Texas Rangers,/api/v1/teams/140,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Hatcher, Josh"
5013126,10,290,4,NA,155000,47500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/686236/headshot/draft/current",TRUE,FALSE,2022,Norman,Oklahoma,USA,Oklahoma,4YR 5S,USA,OK,NA,686236,Tanner Tredaway,/api/v1/people/686236,Tanner,Tredaway,NA,1999-08-24,23,McAllen,TX,USA,"6' 1""",175,TRUE,Tanner,Tredaway,Gaige,Tredaway,M,TRUE,TRUE,2022,Tanner Tredaway,tanner-tredaway-686236,Tanner Tredaway,"Tredaway, Tanner","Tredaway, T",T Tredaway,Tanner Gaige Tredaway,"Tredaway, Tanner Gaige",3.411,1.565,NA,NA,NA,O,Outfield,Outfielder,OF,R,Right,R,Right,N,134,Pittsburgh Pirates,/api/v1/teams/134,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Tredaway, Tanner"
5016458,10,291,5,NA,154800,10000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/693822/headshot/draft/current",TRUE,FALSE,2022,Carlsbad,California,USA,Texas,4YR 5S,USA,TX,NA,693822,Murphy Stehly,/api/v1/people/693822,Murphy,Stehly,NA,1998-09-27,24,Carlsbad,CA,USA,"5' 10""",205,TRUE,Murphy,Stehly,Brunet,Stehly,M,TRUE,TRUE,2022,Murphy Stehly,murphy-stehly-693822,Murphy Stehly,"Stehly, Murphy","Stehly, M",M Stehly,Murphy Brunet Stehly,"Stehly, Murphy Brunet",3.301,1.504,NA,NA,NA,5,Third Base,Infielder,3B,R,Right,R,Right,N,120,Washington Nationals,/api/v1/teams/120,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Stehly, Murphy"
5025163,10,292,6,NA,154600,12500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/806188/headshot/draft/current",TRUE,FALSE,2022,Ruston,LA,USA,Louisiana Tech U,4YR 5S,USA,LA,Ruston,806188,Cade Gibson,/api/v1/people/806188,Cade,Gibson,NA,1998-02-18,24,Ruston,LA,USA,"6' 2""",195,TRUE,Cade,Gibson,Michael,Gibson,M,TRUE,TRUE,2022,Cade Gibson,cade-gibson-806188,Cade Gibson,"Gibson, Cade","Gibson, C",C Gibson,Cade Michael Gibson,"Gibson, Cade Michael",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,146,Miami Marlins,/api/v1/teams/146,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Gibson, Cade"
5021844,10,293,7,NA,154300,125000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/805664/headshot/draft/current",TRUE,FALSE,2022,Lexington,North Carolina,USA,Wingate,4YR SR,USA,NC,NA,805664,Brody McCullough,/api/v1/people/805664,Brody,McCullough,NA,2000-06-30,22,Lexington,NC,USA,"6' 4""",205,TRUE,Brody,McCullough,Shane,McCullough,M,TRUE,TRUE,2022,Brody McCullough,brody-mccullough-805664,Brody McCullough,"McCullough, Brody","McCullough, B",B McCullough,Brody Shane McCullough,"McCullough, Brody Shane",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,112,Chicago Cubs,/api/v1/teams/112,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"McCullough, Brody"
5015303,10,294,8,NA,153800,20000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/684922/headshot/draft/current",TRUE,FALSE,2022,San Antonio,Texas,USA,Texas State,4YR 5S,USA,TX,NA,684922,Dalton Shuffield,/api/v1/people/684922,Dalton,Shuffield,NA,1999-03-31,23,San Antonio,TX,USA,"5' 9""",170,TRUE,Dalton,Shuffield,Eugene,Shuffield,M,TRUE,TRUE,2022,Dalton Shuffield,dalton-shuffield-684922,Dalton Shuffield,"Shuffield, Dalton","Shuffield, D",D Shuffield,Dalton Eugene Shuffield,"Shuffield, Dalton Eugene",3.285,1.487,NA,NA,NA,6,Shortstop,Infielder,SS,R,Right,R,Right,N,142,Minnesota Twins,/api/v1/teams/142,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Shuffield, Dalton"
796267,10,295,9,NA,153600,72500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/678023/headshot/draft/current",TRUE,FALSE,2022,Fairfax,Iowa,USA,Louisville,4YR SR,USA,KY,NA,678023,Levi Usher,/api/v1/people/678023,Levi,Usher,NA,2000-06-25,22,Cedar Rapids,IA,USA,"6' 0""",210,TRUE,Levi,Usher,Dennis,Usher,M,TRUE,TRUE,2022,Levi Usher,levi-usher-678023,Levi Usher,"Usher, Levi","Usher, L",L Usher,Levi Dennis Usher,"Usher, Levi Dennis",3.411,1.565,NA,NA,NA,O,Outfield,Outfielder,OF,L,Left,R,Right,N,118,Kansas City Royals,/api/v1/teams/118,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Usher, Levi"
5007376,10,296,10,NA,153200,165000,NA,"Agnos hit .330 with 56 runs scored, while also posting a 2.31 ERA on the mound in 23 1/3 innings for the Pirates in 2022. His brother, Jake, was drafted in the fourth round by the Yankees in ‘19.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/688642/headshot/draft/current",TRUE,FALSE,2022,Haymarket,Virginia,USA,East Carolina,4YR JR,USA,NC,NA,688642,Zach Agnos,/api/v1/people/688642,Zach,Agnos,NA,2000-08-15,22,Reston,VA,USA,"6' 0""",210,TRUE,Zach,Agnos,George,Agnos,M,TRUE,TRUE,2022,Zach Agnos,zach-agnos-688642,Zach Agnos,"Agnos, Zach","Agnos, Z",Z Agnos,Zachary George Agnos,"Agnos, Zachary George",3.371,1.535,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,115,Colorado Rockies,/api/v1/teams/115,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Agnos, Zach"
5020043,10,297,11,NA,153000,50000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/800723/headshot/draft/current",TRUE,FALSE,2022,Piedmont,Oklahoma,USA,Oklahoma,4YR 5S,USA,OK,NA,800723,Trevin Michael,/api/v1/people/800723,Trevin,Michael,NA,1997-09-15,25,Oklahoma City,OK,USA,"6' 2""",200,TRUE,Trevin,Michael,Christopher,Michael,M,TRUE,TRUE,2022,Trevin Michael,trevin-michael-800723,Trevin Michael,"Michael, Trevin","Michael, T",T Michael,Trevin Christopher Michael,"Michael, Trevin Christopher",3.467,1.589,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,116,Detroit Tigers,/api/v1/teams/116,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Michael, Trevin"
5004909,10,298,12,NA,152800,7500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/671925/headshot/draft/current",TRUE,FALSE,2022,Wetaskiwin,Alberta,CAN,Old Dominion,4YR 5S,USA,VA,NA,671925,Matt Coutney,/api/v1/people/671925,Matt,Coutney,NA,1999-07-08,23,Wetaskiwin,AB,Canada,"6' 1""",230,TRUE,Matt,Coutney,Frank,Coutney,M,TRUE,TRUE,2022,Matt Coutney,matt-coutney-671925,Matt Coutney,"Coutney, Matt","Coutney, M",M Coutney,Matthew Frank Coutney,"Coutney, Matthew Frank",3.411,1.565,NA,NA,NA,3,First Base,Infielder,1B,L,Left,R,Right,N,108,Los Angeles Angels,/api/v1/teams/108,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Coutney, Matt"
783402,10,299,13,NA,152500,20000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/676199/headshot/draft/current",TRUE,FALSE,2022,Fayetteville,Arkansas,USA,Arkansas,4YR SR,USA,AR,NA,676199,Zebulon Vermillion,/api/v1/people/676199,Zebulon,Vermillion,NA,1998-10-26,24,Prairie Village,KS,USA,"6' 5""",240,TRUE,Zebulon,Vermillion,Cassis,Vermillion,M,TRUE,TRUE,2022,Zebulon Vermillion,zebulon-vermillion-676199,Zebulon Vermillion,"Vermillion, Zebulon","Vermillion, Z",Z Vermillion,Zebulon Cassis Vermillion,"Vermillion, Zebulon Cassis",3.575,1.681,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,R,Right,N,121,New York Mets,/api/v1/teams/121,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Vermillion, Zebulon"
801630,10,300,14,NA,152200,25000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/694461/headshot/draft/current",TRUE,FALSE,2022,Lafayette,Indiana,USA,Purdue,4YR SR,USA,IN,NA,694461,Jackson Smeltz,/api/v1/people/694461,Jackson,Smeltz,NA,1998-09-14,24,Lafayette,IN,USA,"6' 3""",210,TRUE,Jackson,Smeltz,Robert,Smeltz,M,TRUE,TRUE,2022,Jackson Smeltz,jackson-smeltz-694461,Jackson Smeltz,"Smeltz, Jackson","Smeltz, J",J Smeltz,Jackson Robert Smeltz,"Smeltz, Jackson Robert",3.49,1.601,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,L,Left,N,135,San Diego Padres,/api/v1/teams/135,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Smeltz, Jackson"
5020481,10,301,15,131,152000,1200000,https://www.mlb.com/video/2022-draft-jacob-zibin-rhp?t=mlb-draft,"The Langley Blaze club team in British Columbia, Canada, has produced some serious talent, including big leaguers like Brett Lawrie and Tyler O’Neill. This year could provide another top Draft talent in Zibin, a projectable right-hander who reclassified from 2023 to be eligible for this year’s Draft and then spent a lot of time at TXNL Academy in Florida to raise his profile. Zibin has an intriguing combination of size (at 6-foot-3) and stuff. His fastball has been up to 95-96 mph at times this spring, sitting mostly around 93 mph. His best secondary pitch is actually his changeup, thrown with good sink and good arm speed -- a pitch he’s willing to throw in any count. His breaking ball, a 77-80 mph slurvy slider, can be effective, but it’s much less consistent. Zibin tends to be around the plate, though like with most young pitchers, he’ll need to refine his overall command. Because he reclassified, he’ll be young for his class, just 17 years old, something that will appeal to many teams who run things like age through their models. As a Canadian prepster, he can return to the high school ranks there for what amounts to 13th grade and be eligible again next year, and he’s committed to South Carolina in 2023.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/802410/headshot/draft/current",TRUE,FALSE,2022,Toronto,ON,Canada,TNXL Academy,HS SR,USA,FL,Longwood,802410,Jacob Zibin,/api/v1/people/802410,Jacob,Zibin,NA,2005-01-30,18,Richmond Hill,ON,Canada,"6' 4""",218,TRUE,Jacob,Zibin,Holden,Zibin,M,TRUE,TRUE,2022,Jacob Zibin,jacob-zibin-802410,Jacob Zibin,"Zibin, Jacob","Zibin, J",J Zibin,Jacob Holden Zibin,"Zibin, Jacob Holden",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,L,Left,R,Right,N,114,Cleveland Guardians,/api/v1/teams/114,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Zibin, Jacob"
5000141,10,302,16,NA,151800,72500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/687513/headshot/draft/current",TRUE,FALSE,2022,Staten Island,New York,USA,South Mountain CC,JC J3,USA,AZ,NA,687513,Gustavo Sosa,/api/v1/people/687513,Gustavo,Sosa,NA,2001-07-17,21,Brooklyn,NY,USA,"6' 2""",203,TRUE,Gustavo,Sosa,Antonio,Sosa,M,TRUE,TRUE,2022,Gustavo Sosa,gustavo-sosa-687513,Gustavo Sosa,"Sosa, Gustavo","Sosa, G",G Sosa,Gustavo Antonio Sosa,"Sosa, Gustavo Antonio",3.467,1.589,NA,NA,NA,2,Catcher,Catcher,C,R,Right,R,Right,N,143,Philadelphia Phillies,/api/v1/teams/143,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Sosa, Gustavo"
5009544,10,303,17,NA,151500,132500,NA,"A native of Alaska, Jessee closed some games for Gonzaga in 2021 and was again a big contributor out of the Zags bullpen this spring. He has the kind of power repertoire that can work late in games, with a fastball that has reached triple digits in the past and was more in the 93-98 mph range in '22. His low-80s slider has the makings of a solid secondary offering and he’s shown a little feel for a changeup. While he has plenty of arm strength, he’s been hit more than expected because he is much more control-over-command and gets too much of the plate.","https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/689297/headshot/draft/current",TRUE,FALSE,2022,Anchorage,Alaska,USA,Gonzaga,4YR JR,USA,WA,NA,689297,Brody Jessee,/api/v1/people/689297,Brody,Jessee,NA,2000-12-01,22,Anchorage,AK,USA,"6' 4""",217,TRUE,Brody,Jessee,Ellis,Jessee,M,TRUE,TRUE,2022,Brody Jessee,brody-jessee-689297,Brody Jessee,"Jessee, Brody","Jessee, B",B Jessee,Brody Ellis Jessee,"Jessee, Brody Ellis",3.549,1.627,NA,NA,NA,1,Pitcher,Pitcher,P,R,Right,R,Right,N,113,Cincinnati Reds,/api/v1/teams/113,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Jessee, Brody"
5022063,10,304,18,NA,151300,NA,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/801126/headshot/draft/current",TRUE,FALSE,2022,Checotah,Oklahoma,USA,Wichita State,4YR JR,USA,KS,NA,801126,Brock Rodden,/api/v1/people/801126,Brock,Rodden,NA,2000-05-25,22,Durant,OK,USA,"5' 9""",170,TRUE,Brock,Rodden,NA,Rodden,M,TRUE,TRUE,2022,Brock Rodden,brock-rodden-801126,Brock Rodden,"Rodden, Brock","Rodden, B",B Rodden,Brock Rodden,"Rodden, Brock",3.285,1.487,NA,NA,NA,4,Second Base,Infielder,2B,S,Switch,R,Right,N,133,Oakland Athletics,/api/v1/teams/133,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Rodden, Brock"
5019373,10,305,19,NA,151000,2500,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/806189/headshot/draft/current",TRUE,FALSE,2022,Saint Louis,MO,USA,Southeast Missouri St U,4YR SR,USA,MO,Cape Girardeau,806189,Andrew Keck,/api/v1/people/806189,Andrew,Keck,NA,1999-12-12,23,St. Louis,MO,USA,"6' 3""",225,TRUE,Andrew,Keck,NA,Keck,M,TRUE,FALSE,2022,Andrew Keck,andrew-keck-806189,Andrew Keck,"Keck, Andrew","Keck, A",A Keck,Andrew Keck,"Keck, Andrew",3.49,1.601,NA,NA,NA,2,Catcher,Catcher,C,R,Right,R,Right,N,144,Atlanta Braves,/api/v1/teams/144,115,Grapefruit League,/api/v1/league/115,GL,JR,June Amateur Draft,"Keck, Andrew"
786785,10,306,20,NA,150900,50000,NA,NA,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:silo:current.png/w_120,q_auto:best/v1/people/681098/headshot/draft/current",TRUE,FALSE,2022,Perkins,Georgia,USA,Mercer,4YR SR,USA,GA,NA,681098,Bill Knight,/api/v1/people/681098,Bill,Knight,NA,1999-08-24,23,Augusta,GA,USA,"6' 1""",195,TRUE,Bill,Knight,Allister,Knight,M,TRUE,TRUE,2022,Bill Knight,bill-knight-681098,Bill Knight,"Knight, Bill","Knight, B",B Knight,William Allister Knight,"Knight, William Allister",3.411,1.565,Jr.,Jr.,NA,O,Outfield,Outfielder,OF,R,Right,R,Right,N,136,Seattle Mariners,/api/v1/teams/136,114,Cactus League,/api/v1/league/114,CL,JR,June Amateur Draft,"Knight, Bill"
